order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label
ORD00684,2021-02-13,Tata Suppliers Pvt Ltd,Kanpur,Ahmedabad,Electronics,Air,1119,7,9,2,81241.86,2468,None,0
ORD00685,2023-09-06,GAIL Vendors,Pune,Chennai,Textiles,Road+Rail,2214,13,25,12,19079.08,2280,Strike,1
ORD00686,2022-05-20,ONGC Supplies,Lucknow,Pune,Chemical Compounds,Air,1256,4,5,1,487258.08,989,None,0
ORD00687,2022-01-18,Wipro Procurement,Lucknow,Mumbai,Chemical Compounds,Road,798,11,19,8,439767.05,1119,Heavy Rainfall,1
ORD00688,2022-01-01,Tata Suppliers Pvt Ltd,Pune,Kanpur,FMCG,Road,1658,5,19,14,149373.73,639,Heavy Rainfall,1
ORD00689,2022-06-11,Coal India Suppliers,Jaipur,Hyderabad,FMCG,Rail,1495,6,14,8,139372.19,2979,Strike,1
ORD00690,2021-04-09,Wipro Procurement,Chennai,Lucknow,Chemical Compounds,Air,1352,11,14,3,208937.28,1345,None,0
ORD00691,2021-04-15,NTPC Materials,Indore,Kolkata,Agricultural Goods,Rail,2488,6,5,0,423804.53,4524,None,0
ORD00692,2022-12-21,Coal India Suppliers,Bhopal,Delhi,Pharmaceuticals,Road,677,15,16,1,462087.83,3938,None,0
ORD00693,2021-12-23,Steel Authority India,Bhopal,Lucknow,Industrial Machinery,Air,2342,7,24,17,90242.54,2505,Road Blockage,1
ORD00694,2021-01-30,Indian Oil Logistics,Indore,Kanpur,Textiles,Road,783,14,21,7,157177.02,1729,Political Unrest,1
ORD00695,2021-05-14,Steel Authority India,Mumbai,Indore,Raw Materials,Road+Rail,2183,4,9,5,26045.89,893,None,0
ORD00696,2021-02-03,Reliance Logistics,Bhopal,Bangalore,FMCG,Road,377,15,13,0,335455.28,800,None,0
ORD00697,2023-03-13,Tata Suppliers Pvt Ltd,Chennai,Kanpur,Automotive Parts,Rail,1639,4,3,0,77050.7,2282,None,0
ORD00698,2023-08-30,Mahindra Parts Ltd,Indore,Jaipur,Agricultural Goods,Air,2710,12,20,8,287266.5,821,Accident,1
ORD00699,2023-04-20,Infosys Supply Co,Kanpur,Kolkata,Agricultural Goods,Road,1354,12,11,0,7142.82,818,None,0
ORD00700,2023-08-05,Infosys Supply Co,Ahmedabad,Kanpur,Industrial Machinery,Road+Rail,639,6,14,8,490744.06,3484,Accident,1
ORD00701,2021-08-08,Larsen & Toubro Supply,Nagpur,Hyderabad,Automotive Parts,Rail,706,11,9,0,262265.15,4071,None,0
ORD00702,2023-02-20,Larsen & Toubro Supply,Mumbai,Chennai,Automotive Parts,Air,1543,8,11,3,195466.65,3753,None,0
ORD00703,2022-09-07,Coal India Suppliers,Jaipur,Pune,Raw Materials,Air,1390,14,13,0,98448.57,580,None,0
ORD00704,2023-07-06,ONGC Supplies,Mumbai,Kanpur,Automotive Parts,Road+Rail,2213,15,23,8,201203.03,4291,Accident,1
ORD00705,2022-11-06,Reliance Logistics,Pune,Ahmedabad,Pharmaceuticals,Road,2618,13,20,7,37031.65,1640,Strike,1
ORD00706,2021-12-13,Bajaj Materials,Indore,Pune,IT Hardware,Road+Rail,2244,6,16,10,298856.74,3288,Strike,1
ORD00707,2021-12-31,Reliance Logistics,Bangalore,Chennai,Automotive Parts,Road+Rail,2062,10,12,2,129091.48,4083,None,0
ORD00708,2021-08-25,Larsen & Toubro Supply,Kanpur,Mumbai,Electronics,Rail,479,13,19,6,486175.91,3144,Flood,1
ORD00709,2022-09-12,Steel Authority India,Lucknow,Surat,Automotive Parts,Air,594,13,25,12,332234.9,4269,Road Blockage,1
ORD00710,2023-02-25,BHEL Components,Surat,Ahmedabad,FMCG,Road+Rail,2208,10,22,12,273506.87,4438,Political Unrest,1
ORD00711,2022-07-14,Coal India Suppliers,Pune,Jaipur,Raw Materials,Road,1488,3,1,0,224065.29,304,None,0
ORD00712,2021-02-03,Indian Oil Logistics,Pune,Chennai,Raw Materials,Air,1479,5,23,18,246290.19,906,Road Blockage,1
ORD00713,2022-08-06,Larsen & Toubro Supply,Jaipur,Surat,Agricultural Goods,Road+Rail,2124,13,16,3,427903.98,4160,None,0
ORD00714,2021-02-27,Steel Authority India,Pune,Surat,FMCG,Air,1644,9,11,2,163638.98,240,None,0
ORD00715,2022-08-28,Tata Suppliers Pvt Ltd,Nagpur,Kanpur,Industrial Machinery,Rail,2591,3,17,14,193383.82,3517,Accident,1
ORD00716,2021-12-20,Mahindra Parts Ltd,Surat,Kolkata,FMCG,Road+Rail,1214,8,12,4,298303.18,546,None,0
ORD00717,2023-06-09,Tata Suppliers Pvt Ltd,Mumbai,Lucknow,Chemical Compounds,Road,1535,7,15,8,330595.05,3470,Accident,1
ORD00718,2022-08-05,Tata Suppliers Pvt Ltd,Kanpur,Ahmedabad,Industrial Machinery,Road+Rail,2608,11,14,3,191980.11,3207,None,0
ORD00719,2021-11-27,Wipro Procurement,Kanpur,Surat,Chemical Compounds,Road,1043,12,10,0,253870.42,2791,None,0
ORD00720,2021-06-20,Coal India Suppliers,Kolkata,Jaipur,Agricultural Goods,Air,508,12,28,16,110969.65,2182,Accident,1
ORD00721,2021-02-18,Reliance Logistics,Kanpur,Bhopal,IT Hardware,Road+Rail,2568,7,12,5,171734.84,561,None,0
ORD00722,2022-08-04,ONGC Supplies,Hyderabad,Indore,FMCG,Road+Rail,514,15,14,0,254796.57,2466,None,0
ORD00723,2022-03-20,BHEL Components,Pune,Bangalore,Chemical Compounds,Air,2759,13,29,16,337422.32,4495,Political Unrest,1
ORD00724,2021-07-04,Bajaj Materials,Kolkata,Kanpur,Agricultural Goods,Rail,2114,3,4,1,405422.07,3563,None,0
ORD00725,2023-08-16,Mahindra Parts Ltd,Hyderabad,Jaipur,Pharmaceuticals,Road,805,12,11,0,374484.59,2469,None,0
ORD00726,2023-05-15,Bajaj Materials,Surat,Kolkata,FMCG,Road+Rail,1889,9,14,5,324791.11,2110,None,0
ORD00727,2022-12-05,Tata Suppliers Pvt Ltd,Delhi,Kolkata,Textiles,Rail,986,12,11,0,399537.16,2553,None,0
ORD00728,2022-04-21,Infosys Supply Co,Bhopal,Mumbai,FMCG,Road+Rail,1027,10,13,3,72533.16,2126,None,0
ORD00729,2023-03-20,Indian Oil Logistics,Surat,Bhopal,Chemical Compounds,Air,372,15,14,0,392205.7,463,None,0
ORD00730,2023-05-31,GAIL Vendors,Indore,Delhi,Industrial Machinery,Air,1867,4,4,0,337477.68,749,None,0
ORD00731,2022-02-11,GAIL Vendors,Lucknow,Nagpur,Automotive Parts,Rail,2249,14,20,6,263368.99,4764,Political Unrest,1
ORD00732,2023-08-31,Steel Authority India,Kolkata,Surat,Industrial Machinery,Air,700,15,13,0,167996.53,4796,None,0
ORD00733,2023-01-25,Mahindra Parts Ltd,Chennai,Delhi,FMCG,Rail,917,9,8,0,222540.33,2093,None,0
ORD00734,2023-06-03,Wipro Procurement,Hyderabad,Nagpur,Agricultural Goods,Road,662,12,14,2,214771.75,2028,None,0
ORD00735,2023-09-14,Tata Suppliers Pvt Ltd,Kanpur,Hyderabad,IT Hardware,Rail,1462,7,25,18,22230.67,457,Accident,1
ORD00736,2022-12-09,GAIL Vendors,Pune,Bangalore,Automotive Parts,Rail,1686,15,35,20,269780.79,1946,Heavy Rainfall,1
ORD00737,2023-05-29,Reliance Logistics,Bhopal,Bangalore,Textiles,Road+Rail,1432,10,25,15,152224.34,1322,Flood,1
ORD00738,2023-07-27,Coal India Suppliers,Mumbai,Hyderabad,Chemical Compounds,Air,528,10,14,4,238190.19,3392,None,0
ORD00739,2023-08-07,Reliance Logistics,Kanpur,Bangalore,Industrial Machinery,Road+Rail,2273,8,16,8,213330.91,4496,Strike,1
ORD00740,2023-01-26,ONGC Supplies,Surat,Kanpur,Chemical Compounds,Road+Rail,952,8,12,4,396554.56,1124,None,0
ORD00741,2021-01-04,Infosys Supply Co,Lucknow,Delhi,Textiles,Rail,653,9,22,13,260601.12,1075,Heavy Rainfall,1
ORD00742,2023-05-18,Bajaj Materials,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,746,12,29,17,345296.1,2693,Accident,1
ORD00743,2023-03-30,GAIL Vendors,Hyderabad,Chennai,Raw Materials,Rail,1811,7,23,16,472654.79,4682,Strike,1
ORD00744,2021-08-18,GAIL Vendors,Lucknow,Kanpur,Automotive Parts,Road,1136,3,6,3,487193.15,1634,None,0
ORD00745,2021-09-26,Bajaj Materials,Lucknow,Pune,Pharmaceuticals,Rail,2659,14,29,15,49085.33,3024,Flood,1
ORD00746,2021-06-24,Coal India Suppliers,Pune,Indore,Chemical Compounds,Road,2058,12,31,19,63663.61,1674,Flood,1
ORD00747,2021-07-15,Coal India Suppliers,Pune,Chennai,Textiles,Air,1966,15,33,18,302040.98,2328,Heavy Rainfall,1
ORD00748,2023-01-15,Tata Suppliers Pvt Ltd,Pune,Indore,FMCG,Rail,797,13,12,0,488183.44,1939,None,0
ORD00749,2022-09-25,Infosys Supply Co,Delhi,Mumbai,Industrial Machinery,Rail,2120,10,27,17,487327.59,3266,Accident,1
ORD00750,2022-12-05,Reliance Logistics,Lucknow,Bangalore,Agricultural Goods,Road+Rail,499,6,9,3,34082.4,2736,None,0
ORD00751,2023-08-12,NTPC Materials,Mumbai,Hyderabad,Raw Materials,Road+Rail,2266,6,10,4,154741.14,3243,None,0
ORD00752,2022-11-19,Infosys Supply Co,Lucknow,Chennai,Agricultural Goods,Rail,1266,8,6,0,248955.71,2788,None,0
ORD00753,2023-06-18,Infosys Supply Co,Kanpur,Jaipur,FMCG,Rail,1973,10,23,13,62836.82,371,Strike,1
ORD00754,2021-05-11,Coal India Suppliers,Bangalore,Hyderabad,FMCG,Air,2710,10,26,16,260901.48,3579,Accident,1
ORD00755,2023-07-04,Tata Suppliers Pvt Ltd,Chennai,Lucknow,Textiles,Air,2002,5,9,4,78567.3,1893,None,0
ORD00756,2021-07-07,Reliance Logistics,Kanpur,Ahmedabad,Chemical Compounds,Road+Rail,1987,3,11,8,25191.9,2930,Heavy Rainfall,1
ORD00757,2022-12-28,Reliance Logistics,Delhi,Bhopal,Industrial Machinery,Road+Rail,806,11,12,1,51321.05,2337,None,0
ORD00758,2021-07-04,Tata Suppliers Pvt Ltd,Lucknow,Kolkata,Agricultural Goods,Air,2590,5,8,3,384589.58,1489,None,0
ORD00759,2022-03-03,Bajaj Materials,Delhi,Pune,Automotive Parts,Rail,306,4,7,3,200114.05,4846,None,0
ORD00760,2023-08-10,Larsen & Toubro Supply,Delhi,Jaipur,FMCG,Air,2165,4,7,3,299131.11,57,None,0
ORD00761,2021-12-04,Steel Authority India,Kolkata,Bhopal,FMCG,Road+Rail,399,3,10,7,164969.57,464,Accident,1
ORD00762,2023-02-01,Steel Authority India,Bangalore,Chennai,Raw Materials,Road+Rail,1183,4,19,15,49148.21,1715,Strike,1
ORD00763,2021-06-16,Steel Authority India,Delhi,Hyderabad,Raw Materials,Road+Rail,2210,9,16,7,369265.2,2550,Heavy Rainfall,1
ORD00764,2023-07-15,Mahindra Parts Ltd,Indore,Hyderabad,Chemical Compounds,Rail,2299,13,19,6,225494.0,3189,Accident,1
ORD00765,2022-05-03,Infosys Supply Co,Nagpur,Hyderabad,Raw Materials,Road+Rail,2714,7,23,16,317189.7,771,Strike,1
ORD00766,2021-02-11,GAIL Vendors,Kolkata,Kanpur,Chemical Compounds,Air,835,11,14,3,266002.96,4308,None,0
ORD00767,2021-03-27,Bajaj Materials,Bhopal,Nagpur,Pharmaceuticals,Road+Rail,2156,7,5,0,492172.19,2470,None,0
ORD00768,2023-05-12,BHEL Components,Jaipur,Delhi,Automotive Parts,Road+Rail,384,6,10,4,257772.53,3393,None,0
ORD00769,2021-04-07,Tata Suppliers Pvt Ltd,Lucknow,Delhi,Automotive Parts,Air,2262,10,21,11,371555.5,3801,Accident,1
ORD00770,2021-07-03,Wipro Procurement,Delhi,Ahmedabad,IT Hardware,Rail,1419,15,13,0,363426.87,3695,None,0
ORD00771,2022-10-01,Indian Oil Logistics,Kolkata,Chennai,IT Hardware,Air,520,15,23,8,133362.25,881,Accident,1
ORD00772,2022-03-21,ONGC Supplies,Delhi,Mumbai,Chemical Compounds,Road,903,11,26,15,232780.69,3328,Flood,1
ORD00773,2023-06-09,Steel Authority India,Kanpur,Surat,FMCG,Road+Rail,1817,13,27,14,48379.39,1116,Heavy Rainfall,1
ORD00774,2021-01-15,Larsen & Toubro Supply,Indore,Mumbai,Pharmaceuticals,Road,1057,6,15,9,326621.21,3579,Flood,1
ORD00775,2023-05-13,Larsen & Toubro Supply,Nagpur,Ahmedabad,Raw Materials,Rail,806,13,25,12,15799.33,1370,Strike,1
ORD00776,2023-07-14,NTPC Materials,Mumbai,Bhopal,Textiles,Road+Rail,2041,5,6,1,104662.52,4674,None,0
ORD00777,2023-04-30,HCL Vendors,Delhi,Kanpur,Chemical Compounds,Road,1968,9,12,3,369853.77,4891,None,0
ORD00778,2023-01-19,NTPC Materials,Pune,Jaipur,IT Hardware,Air,2302,11,29,18,467964.07,4006,Flood,1
ORD00779,2021-08-26,BHEL Components,Pune,Surat,Automotive Parts,Road,1493,14,12,0,137585.19,3427,None,0
ORD00780,2023-06-30,Indian Oil Logistics,Surat,Hyderabad,Raw Materials,Road,2036,10,12,2,15299.43,2369,None,0
ORD00781,2023-01-14,NTPC Materials,Kolkata,Lucknow,Industrial Machinery,Road+Rail,1099,6,23,17,461259.12,3847,Accident,1
ORD00782,2021-05-15,Steel Authority India,Surat,Kanpur,Chemical Compounds,Road+Rail,1675,7,11,4,400878.75,1337,None,0
ORD00783,2022-09-29,Infosys Supply Co,Chennai,Kolkata,IT Hardware,Air,1017,6,24,18,248631.94,3417,Strike,1
ORD00784,2023-08-24,Wipro Procurement,Jaipur,Mumbai,FMCG,Air,274,10,19,9,181736.72,1309,Political Unrest,1
ORD00785,2021-06-28,Mahindra Parts Ltd,Pune,Delhi,Automotive Parts,Road,2729,11,24,13,283180.82,3994,Strike,1
ORD00786,2021-09-22,NTPC Materials,Bangalore,Chennai,Automotive Parts,Air,2311,8,28,20,354670.43,3596,Flood,1
ORD00787,2023-03-30,BHEL Components,Indore,Jaipur,Automotive Parts,Road,371,10,16,6,87687.92,977,Strike,1
ORD00788,2023-06-11,Larsen & Toubro Supply,Kanpur,Ahmedabad,Automotive Parts,Air,2272,6,18,12,81376.39,2989,Road Blockage,1
ORD00789,2021-12-09,Mahindra Parts Ltd,Pune,Indore,Chemical Compounds,Road,226,5,22,17,173953.43,4147,Political Unrest,1
ORD00790,2021-06-25,Infosys Supply Co,Hyderabad,Kanpur,Agricultural Goods,Air,1205,4,20,16,213752.49,1879,Accident,1
ORD00791,2021-05-22,Steel Authority India,Bhopal,Ahmedabad,Industrial Machinery,Road+Rail,2314,15,16,1,472151.43,3635,None,0
ORD00792,2021-05-30,HCL Vendors,Delhi,Pune,Pharmaceuticals,Road,1489,15,13,0,219865.78,3231,None,0
ORD00793,2023-02-17,Bajaj Materials,Surat,Nagpur,Raw Materials,Rail,2329,3,1,0,203991.39,4545,None,0
ORD00794,2023-06-14,NTPC Materials,Indore,Bangalore,Pharmaceuticals,Air,2361,7,10,3,351646.06,3665,None,0
ORD00795,2022-10-22,Reliance Logistics,Nagpur,Kolkata,Electronics,Road+Rail,1435,6,21,15,271029.58,3204,Accident,1
ORD00796,2023-01-13,BHEL Components,Bangalore,Kolkata,Agricultural Goods,Rail,580,14,16,2,159564.94,2801,None,0
ORD00797,2023-02-15,NTPC Materials,Bhopal,Nagpur,FMCG,Rail,2411,13,16,3,124463.19,2499,None,0
ORD00798,2023-01-14,Wipro Procurement,Bangalore,Kanpur,Automotive Parts,Road,2278,9,23,14,28627.77,1031,Flood,1
ORD00799,2022-04-05,NTPC Materials,Kolkata,Indore,Agricultural Goods,Road,2582,7,7,0,423025.41,1925,None,0
ORD00800,2021-12-25,BHEL Components,Chennai,Nagpur,Textiles,Air,1746,7,10,3,57087.33,4240,None,0
ORD00801,2022-08-20,Coal India Suppliers,Chennai,Nagpur,Raw Materials,Air,1943,6,4,0,45563.85,519,None,0
ORD00802,2022-03-12,HCL Vendors,Delhi,Pune,IT Hardware,Road+Rail,2355,5,22,17,281689.38,3244,Political Unrest,1
ORD00803,2023-06-12,Coal India Suppliers,Kanpur,Ahmedabad,Pharmaceuticals,Road+Rail,1907,7,8,1,76451.36,1051,None,0
ORD00804,2022-05-12,Indian Oil Logistics,Indore,Jaipur,Textiles,Road+Rail,683,14,33,19,230439.03,277,Road Blockage,1
ORD00805,2023-02-04,NTPC Materials,Delhi,Chennai,FMCG,Air,1713,5,21,16,24939.66,1265,Strike,1
ORD00806,2021-05-01,Steel Authority India,Bangalore,Jaipur,Pharmaceuticals,Air,314,8,20,12,75359.2,4840,Accident,1
ORD00807,2022-03-08,Tata Suppliers Pvt Ltd,Chennai,Bhopal,Automotive Parts,Air,2202,3,12,9,276030.96,563,Heavy Rainfall,1
ORD00808,2023-06-11,GAIL Vendors,Bangalore,Surat,Industrial Machinery,Road+Rail,2052,3,5,2,391767.93,3903,None,0
ORD00809,2023-05-05,ONGC Supplies,Surat,Ahmedabad,Chemical Compounds,Rail,2042,14,33,19,78746.38,2674,Road Blockage,1
ORD00810,2021-04-02,BHEL Components,Bhopal,Pune,Electronics,Road+Rail,1588,15,14,0,479249.35,3639,None,0
ORD00811,2023-01-24,BHEL Components,Lucknow,Kanpur,Automotive Parts,Road,1465,7,10,3,323737.52,707,None,0
ORD00812,2021-07-17,BHEL Components,Kolkata,Indore,Electronics,Road,2149,12,14,2,64540.17,4366,None,0
ORD00813,2021-07-04,Larsen & Toubro Supply,Indore,Kanpur,Automotive Parts,Air,2573,3,13,10,404425.91,4981,Political Unrest,1
ORD00814,2021-11-25,HCL Vendors,Bhopal,Mumbai,Pharmaceuticals,Road,1592,9,13,4,210393.53,4334,None,0
ORD00815,2021-11-21,Bajaj Materials,Delhi,Lucknow,Pharmaceuticals,Air,888,9,15,6,95421.12,744,Strike,1
ORD00816,2021-06-07,Tata Suppliers Pvt Ltd,Lucknow,Hyderabad,Electronics,Road+Rail,943,7,11,4,152522.05,818,None,0
ORD00817,2021-11-24,Tata Suppliers Pvt Ltd,Pune,Bhopal,Textiles,Road+Rail,695,5,16,11,123613.37,4900,Accident,1
ORD00818,2022-08-24,Bajaj Materials,Jaipur,Pune,Electronics,Road+Rail,671,6,10,4,162576.54,4541,None,0
ORD00819,2022-02-21,Bajaj Materials,Surat,Kolkata,Agricultural Goods,Road+Rail,276,4,20,16,481919.97,841,Flood,1
ORD00820,2021-09-10,Mahindra Parts Ltd,Ahmedabad,Delhi,Pharmaceuticals,Rail,2249,15,31,16,189786.08,1387,Heavy Rainfall,1
ORD00821,2023-03-12,Coal India Suppliers,Mumbai,Delhi,IT Hardware,Road+Rail,2103,6,7,1,148178.48,1381,None,0
ORD00822,2021-01-01,Wipro Procurement,Indore,Surat,Textiles,Road+Rail,1757,3,14,11,294653.79,4190,Heavy Rainfall,1
ORD00823,2021-10-16,HCL Vendors,Delhi,Hyderabad,Automotive Parts,Rail,567,3,5,2,416096.56,4568,None,0
ORD00824,2021-10-14,ONGC Supplies,Nagpur,Hyderabad,FMCG,Rail,1603,9,11,2,489921.97,3718,None,0
ORD00825,2021-10-07,Tata Suppliers Pvt Ltd,Ahmedabad,Surat,Pharmaceuticals,Air,1545,6,15,9,324989.43,26,Accident,1
ORD00826,2022-09-16,Steel Authority India,Pune,Lucknow,Raw Materials,Road,2202,10,18,8,271375.07,645,Flood,1
ORD00827,2022-07-06,Wipro Procurement,Indore,Pune,Raw Materials,Road+Rail,2662,3,17,14,92707.39,79,Strike,1
ORD00828,2021-05-08,Steel Authority India,Mumbai,Bangalore,FMCG,Air,281,10,27,17,341874.4,2941,Political Unrest,1
ORD00829,2021-07-16,Bajaj Materials,Ahmedabad,Hyderabad,Chemical Compounds,Air,350,4,14,10,452731.26,4974,Political Unrest,1
ORD00830,2021-08-03,BHEL Components,Indore,Bangalore,Chemical Compounds,Rail,2531,3,1,0,89386.16,1597,None,0
ORD00831,2022-11-07,Bajaj Materials,Kanpur,Delhi,IT Hardware,Rail,721,14,21,7,428462.08,4295,Strike,1
ORD00832,2023-01-17,NTPC Materials,Kanpur,Surat,FMCG,Air,2382,15,18,3,341936.78,3728,None,0
ORD00833,2021-01-03,Reliance Logistics,Indore,Pune,Agricultural Goods,Road,1322,9,25,16,235960.43,2971,Accident,1
ORD00834,2022-06-14,Larsen & Toubro Supply,Bangalore,Ahmedabad,Industrial Machinery,Road,2380,15,19,4,7553.85,1604,None,0
ORD00835,2021-12-09,Infosys Supply Co,Delhi,Bangalore,Industrial Machinery,Road,1006,4,20,16,158848.9,802,Political Unrest,1
ORD00836,2021-01-29,Reliance Logistics,Indore,Bangalore,Chemical Compounds,Road+Rail,1212,10,23,13,122987.81,2801,Flood,1
ORD00837,2023-05-03,NTPC Materials,Kolkata,Delhi,Chemical Compounds,Air,2657,3,7,4,383228.79,3667,None,0
ORD00838,2022-08-16,Steel Authority India,Pune,Hyderabad,Pharmaceuticals,Road,466,4,8,4,35691.11,3630,None,0
ORD00839,2021-02-26,Tata Suppliers Pvt Ltd,Surat,Mumbai,FMCG,Road+Rail,2490,7,13,6,425715.01,3300,Strike,1
ORD00840,2021-04-09,Steel Authority India,Ahmedabad,Pune,Raw Materials,Road+Rail,2101,12,15,3,440569.39,839,None,0
ORD00841,2021-12-14,Reliance Logistics,Hyderabad,Surat,Automotive Parts,Road,988,13,15,2,11082.85,563,None,0
ORD00842,2022-08-31,Wipro Procurement,Surat,Jaipur,Raw Materials,Rail,1249,15,14,0,243292.66,3652,None,0
ORD00843,2021-07-10,HCL Vendors,Chennai,Hyderabad,Agricultural Goods,Rail,2594,6,10,4,480071.97,2940,None,0
ORD00844,2021-11-15,Bajaj Materials,Bangalore,Surat,Industrial Machinery,Rail,1604,12,30,18,485284.17,4250,Road Blockage,1
ORD00845,2022-08-24,Coal India Suppliers,Jaipur,Bhopal,Electronics,Rail,2491,13,23,10,213920.26,1610,Flood,1
ORD00846,2023-09-27,Indian Oil Logistics,Kolkata,Kanpur,Chemical Compounds,Rail,2148,6,19,13,301882.34,2722,Strike,1
ORD00847,2023-05-23,Reliance Logistics,Pune,Hyderabad,Chemical Compounds,Air,864,12,12,0,438672.21,355,None,0
ORD00848,2022-05-23,Mahindra Parts Ltd,Ahmedabad,Surat,Chemical Compounds,Road,1073,6,16,10,368620.16,2725,Political Unrest,1
ORD00849,2023-04-07,Wipro Procurement,Chennai,Bhopal,Electronics,Road+Rail,227,14,29,15,41496.92,255,Political Unrest,1
ORD00850,2022-07-23,GAIL Vendors,Kolkata,Kanpur,Industrial Machinery,Rail,2598,4,21,17,26732.89,253,Heavy Rainfall,1
ORD00851,2021-07-23,Wipro Procurement,Bhopal,Bangalore,Agricultural Goods,Air,913,6,16,10,126752.31,1615,Road Blockage,1
ORD00852,2021-01-23,HCL Vendors,Indore,Surat,Automotive Parts,Air,762,5,8,3,172499.72,1732,None,0
ORD00853,2021-11-09,Steel Authority India,Surat,Chennai,IT Hardware,Rail,2358,10,24,14,441423.58,545,Accident,1
ORD00854,2021-05-02,Wipro Procurement,Jaipur,Pune,IT Hardware,Rail,1732,5,14,9,217622.38,2013,Political Unrest,1
ORD00855,2023-08-02,Mahindra Parts Ltd,Nagpur,Chennai,Electronics,Rail,1542,3,3,0,316582.27,2304,None,0
ORD00856,2023-06-13,Reliance Logistics,Nagpur,Ahmedabad,Pharmaceuticals,Road+Rail,2718,5,10,5,256763.83,4181,None,0
ORD00857,2022-01-19,Indian Oil Logistics,Kanpur,Hyderabad,Chemical Compounds,Road+Rail,2352,10,23,13,359246.69,4063,Road Blockage,1
ORD00858,2022-05-01,GAIL Vendors,Mumbai,Bangalore,Textiles,Road+Rail,1099,7,10,3,228779.63,1930,None,0
ORD00859,2022-02-10,Bajaj Materials,Lucknow,Chennai,Agricultural Goods,Air,1732,6,7,1,46955.66,698,None,0
ORD00860,2021-10-30,Wipro Procurement,Ahmedabad,Lucknow,Raw Materials,Air,2744,10,14,4,228319.85,3553,None,0
ORD00861,2022-02-23,Larsen & Toubro Supply,Pune,Mumbai,Textiles,Road+Rail,935,8,19,11,136484.31,631,Accident,1
ORD00862,2022-01-03,Steel Authority India,Jaipur,Kanpur,FMCG,Air,520,4,6,2,463669.93,816,None,0
ORD00863,2021-05-02,ONGC Supplies,Kolkata,Pune,Industrial Machinery,Air,1005,4,24,20,128761.7,2258,Flood,1
ORD00864,2021-07-15,Bajaj Materials,Mumbai,Indore,Industrial Machinery,Rail,1426,14,14,0,392648.49,3318,None,0
ORD00865,2023-08-27,Coal India Suppliers,Jaipur,Indore,Raw Materials,Road,811,9,12,3,117651.35,1729,None,0
ORD00866,2022-05-01,Coal India Suppliers,Nagpur,Delhi,Textiles,Road+Rail,1482,6,6,0,217252.52,3431,None,0
ORD00867,2021-08-03,Coal India Suppliers,Hyderabad,Chennai,Pharmaceuticals,Road+Rail,2565,10,8,0,156258.11,89,None,0
ORD00868,2022-05-27,Steel Authority India,Pune,Ahmedabad,Agricultural Goods,Air,1852,15,25,10,153320.42,4818,Accident,1
ORD00869,2021-01-24,Steel Authority India,Hyderabad,Surat,IT Hardware,Road,2779,12,19,7,457307.34,4711,Road Blockage,1
ORD00870,2023-06-07,Mahindra Parts Ltd,Delhi,Lucknow,Chemical Compounds,Road+Rail,1782,9,24,15,58775.99,4675,Political Unrest,1
ORD00871,2023-09-13,Infosys Supply Co,Delhi,Kanpur,Electronics,Air,2464,10,18,8,414105.04,4952,Strike,1
ORD00872,2022-05-16,Mahindra Parts Ltd,Bhopal,Pune,Textiles,Rail,1362,3,8,5,149097.24,4305,None,0
ORD00873,2021-03-13,Coal India Suppliers,Mumbai,Kolkata,Raw Materials,Road,1538,10,29,19,198597.11,917,Accident,1
ORD00874,2021-05-13,Infosys Supply Co,Delhi,Ahmedabad,Textiles,Road+Rail,1045,11,14,3,158329.8,3899,None,0
ORD00875,2021-06-12,Bajaj Materials,Jaipur,Nagpur,Textiles,Air,2079,12,11,0,8684.44,1178,None,0
ORD00876,2022-04-02,GAIL Vendors,Kolkata,Lucknow,IT Hardware,Road+Rail,1547,4,8,4,440223.5,3779,None,0
ORD00877,2022-04-19,Indian Oil Logistics,Surat,Ahmedabad,FMCG,Road,1620,12,24,12,198589.73,1444,Strike,1
ORD00878,2022-03-02,GAIL Vendors,Pune,Jaipur,Pharmaceuticals,Rail,1775,6,9,3,350768.41,792,None,0
ORD00879,2022-02-07,Bajaj Materials,Bangalore,Kanpur,Automotive Parts,Road,2402,14,22,8,350531.78,1789,Political Unrest,1
ORD00880,2023-07-20,BHEL Components,Hyderabad,Delhi,Industrial Machinery,Road+Rail,630,10,8,0,207997.55,1360,None,0
ORD00881,2021-09-16,HCL Vendors,Delhi,Kanpur,Industrial Machinery,Road,2091,6,4,0,374248.93,1602,None,0
ORD00882,2022-02-11,ONGC Supplies,Kanpur,Chennai,Chemical Compounds,Road,1539,3,9,6,244955.82,568,Heavy Rainfall,1
ORD00883,2021-03-26,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Rail,1343,11,10,0,89441.6,157,None,0
ORD00884,2022-09-14,Infosys Supply Co,Jaipur,Nagpur,Automotive Parts,Rail,1800,4,10,6,337339.12,101,Heavy Rainfall,1
ORD00885,2022-11-25,GAIL Vendors,Chennai,Bangalore,Agricultural Goods,Rail,341,7,7,0,112002.42,401,None,0
ORD00886,2023-05-07,NTPC Materials,Bangalore,Jaipur,Electronics,Road,414,13,16,3,29089.02,3101,None,0
